	FIRE_YEAR	1	0	MANMADE
1800184	2015	47.9822	-98.8694	1
1800055	2015	45.49067	-106.51244	0
1800098	2015	48.258478	-109.759119	1
1800179	2015	48.28906	-109.86578	1
1800095	2015	48.30044	-109.85864	1
1800093	2015	48.3097	-109.84272	1
1800009	2015	45.399	-106.48264	1
1800010	2015	45.61706	-106.67742	1
1800011	2015	45.6294	-106.6736	1
1800012	2015	45.6075	-106.8025	1
1800013	2015	45.64	-106.8511	0
1800028	2015	45.5339	-106.96	1
1800014	2015	45.62056	-106.65644	1
1800208	2015	48.0003	-98.8919	1
1800016	2015	45.6147	-106.6667	1
1800018	2015	45.6186	-106.6656	1
1800008	2015	45.41611	-106.46772	1
1800019	2015	45.6167	-106.6678	1
1800021	2015	45.6136	-106.6611	1
1800023	2015	45.6494	-106.6883	1
1800024	2015	45.63183	-106.48158	1
1800025	2015	45.609481	-106.788217	0
1800015	2015	45.5322	-106.7803	1
1799997	2015	47.11953	-107.90308	0
1800017	2015	45.6192	-106.6606	1
1800171	2015	48.29922	-109.9936	1
1800027	2015	45.5361	-106.9544	1
1800029	2015	45.6294	-106.8731	0
1800034	2015	45.58378	-106.60397	0
1800020	2015	45.6608	-106.6939	1
1800035	2015	45.59036	-106.57211	0
1800007	2015	45.6364	-106.6225	1
1800004	2015	46.828617	-113.413733	0
1799982	2015	47.0467	-105.7183	1
1799983	2015	46.90525	-106.50873	0
1799984	2015	46.9133	-106.7333	0
1800030	2015	45.6172	-106.6592	1
1799985	2015	45.9014	-105.2511	0
1799987	2015	47.0442	-105.5594	0
1799988	2015	47.16538	-107.01392	0
1799989	2015	46.8006	-104.8022	0
1799990	2015	45.0022	-105.82793	0
1799991	2015	46.77523	-104.57425	0
1800006	2015	46.95635	-113.24425	0
1799992	2015	46.7724	-104.57203	0
1799994	2015	45.25738	-106.79528	0
1799995	2015	46.89463	-107.90633	0
1799986	2015	46.6856	-104.8342	0
1799996	2015	46.3678	-105.4347	0
1799998	2015	46.3756	-105.6717	0
1800178	2015	48.24242	-109.84033	1
1799999	2015	45.395	-104.528	0
1800089	2015	48.306856	-109.997869	1
1800003	2015	46.935883	-113.241267	0
1799993	2015	45.34117	-104.9496	0
1800094	2015	48.2553	-109.78672	1
1800036	2015	45.57972	-106.57422	0
1800038	2015	45.60642	-106.66831	1
1800069	2015	45.4725	-106.4653	0
1800071	2015	45.53672	-106.85564	0
1800072	2015	45.43681	-106.67267	0
1800073	2015	45.6225	-106.7133	1
1800002	2015	46.940983	-113.659683	0
1800074	2015	45.63056	-106.68219	1
1800076	2015	45.6186	-106.6619	1
1800078	2015	45.50517	-106.88431	0
1800079	2015	45.62214	-106.65211	1
1800080	2015	45.6097	-106.6717	1
1800068	2015	45.35419	-106.92425	0
1800081	2015	45.6178	-106.6692	1
1800083	2015	45.5972	-106.6522	1
1800181	2015	47.9703	-99.0189	1
1800180	2015	48.28967	-109.91958	1
1800075	2015	45.52289	-106.53831	1
1800001	2015	46.729317	-113.209217	0
1800000	2015	46.8806	-113.2478	0
1800084	2015	45.5842	-106.6069	1
1800090	2015	48.283358	-109.816772	1
1800091	2015	48.25775	-109.77378	1
1800092	2015	48.250269	-109.816739	1
1800082	2015	45.6158	-106.6753	1
1800037	2015	45.5717	-106.6394	0
1800067	2015	45.68278	-106.40608	0
1800065	2015	45.60992	-106.68211	0
1800087	2015	48.273403	-109.733069	1
1800039	2015	45.45944	-106.57403	0
1800042	2015	45.64069	-106.28692	0
1800043	2015	45.47486	-106.51367	0
1800044	2015	45.57525	-106.61275	1
1800046	2015	45.5558	-106.7553	0
1800047	2015	45.6008	-106.7389	0
1800048	2015	45.5783	-106.5261	0
1800050	2015	45.60833	-106.75189	1
1800051	2015	45.467	-107.00478	1
1800066	2015	45.52183	-106.33567	1
1800040	2015	45.6042	-106.7517	1
1800086	2015	48.2492	-109.7894	1
1800085	2015	48.255	-109.7414	1
1800088	2015	48.249569	-109.756544	1
1800563	2015	45.9625	-100.6269	1
1800056	2015	45.61333	-106.65969	1
1800247	2015	47.9128	-98.8475	1
1800061	2015	45.4455	-106.65158	0
1800062	2015	45.59269	-106.29608	1
1800063	2015	45.6761	-106.5317	0
1800064	2015	45.6708	-106.4161	0
1800053	2015	45.5864	-106.6947	0
1800209	2015	47.9864	-98.8842	1
1800210	2015	47.9939	-98.9086	1
1800211	2015	47.9222	-99.05	1
1800379	2015	47.9825	-99.0492	1
1800060	2015	45.4083	-106.4578	0
1800380	2015	47.9822	-98.8675	1
1800382	2015	47.9822	-98.8714	1
1800383	2015	47.9789	-98.8758	1
1800384	2015	47.8625	-99.0994	1
1800385	2015	47.9856	-98.8525	1
1800386	2015	47.9822	-98.9986	1
1800387	2015	47.9833	-98.9997	1
1800388	2015	47.98	-99.0286	1
1800361	2015	47.9669	-98.8456	1
1800411	2015	47.9886	-99.0006	1
1800381	2015	47.9722	-98.9303	1
1800059	2015	45.40872	-106.666753	0
1800058	2015	45.41269	-106.69872	0
1800378	2015	47.9914	-98.8686	1
1800395	2015	47.9931	-98.9281	1
1800396	2015	48.0092	-98.8336	1
1800397	2015	47.9892	-99.0794	1
1800398	2015	47.9683	-99.0822	1
1800399	2015	47.8642	-98.9308	1
1800400	2015	47.9594	-99.0692	1
1800390	2015	48.025	-99.1003	1
1800392	2015	47.9169	-98.8989	1
1800401	2015	48.1053	-98.8536	1
1800375	2015	47.9575	-99.0817	1
1800353	2015	47.9883	-98.8708	1
1800354	2015	47.9442	-99.0822	1
1800355	2015	47.925	-98.8194	1
1800356	2015	47.9878	-98.9981	1
1800357	2015	47.9892	-98.8778	1
1800358	2015	47.9225	-98.8156	1
1800359	2015	47.9208	-98.8164	1
1800360	2015	47.9172	-98.9311	1
1800377	2015	47.9739	-98.8956	1
1800391	2015	47.9753	-98.8981	1
1800389	2015	47.9803	-99.0125	1
1800362	2015	47.9881	-98.8681	1
1800394	2015	47.9853	-98.9181	1
1800363	2015	47.9881	-98.8678	1
1800443	2015	47.9308	-98.7972	1
1800368	2015	47.9214	-98.8022	1
1800369	2015	47.9472	-99.0819	1
1800370	2015	47.9819	-98.8992	1
1800371	2015	47.9803	-98.9	1
1800372	2015	47.975	-99.0461	1
1800373	2015	47.895	-98.8022	1
1800374	2015	47.9728	-99.0264	1
1800364	2015	47.9903	-99.0044	1
1800352	2015	47.9475	-98.8581	1
1800367	2015	47.9811	-98.9083	1
1800402	2015	47.9822	-98.8639	1
1800431	2015	47.9719	-99.0175	1
1800432	2015	47.9703	-99.0189	1
1800433	2015	47.9583	-99.0683	1
1800434	2015	47.9706	-99.0228	1
1800435	2015	47.9692	-98.8353	1
1800436	2015	47.9844	-99.0839	1
1800437	2015	47.9825	-98.9094	1
1800376	2015	47.9797	-98.8992	1
1800125	2015	35.4581	-83.3628	1
1800404	2015	47.9781	-98.8589	1
1800366	2015	47.9911	-99.0064	1
1800365	2015	48.0103	-98.8139	1
1800438	2015	47.9853	-98.7783	1
1800444	2015	48.0142	-99.0392	1
1800445	2015	47.9775	-98.9961	1
1800446	2015	47.9828	-98.8667	1
1800447	2015	47.9758	-98.8717	1
1800448	2015	47.9703	-98.8469	1
1800449	2015	47.9197	-98.9217	1
1800450	2015	47.9194	-98.8197	1
1800430	2015	47.9703	-99.0192	1
1800451	2015	48.0394	-98.9317	1
1800442	2015	47.9825	-98.9928	1
1800403	2015	47.9822	-98.9986	1
1800429	2015	47.9833	-99.0336	1
1800427	2015	47.9925	-99.065	1
1800405	2015	47.9839	-98.9053	1
1800406	2015	47.9875	-98.9997	1
1800407	2015	47.9847	-98.8753	1
1800408	2015	47.9739	-98.9117	1
1800409	2015	47.9892	-98.8775	1
1800452	2015	47.9819	-98.8664	1
1800440	2015	47.9436	-99.0842	1
1800439	2015	47.9436	-99.0842	1
1800441	2015	48.0067	-98.8197	1
1800246	2015	47.9178	-98.8164	1
1800393	2015	47.9692	-98.8714	1
1800412	2015	47.9722	-99.0256	1
1800417	2015	47.9692	-99.0356	1
1800418	2015	47.9211	-98.8161	1
1800419	2015	47.9767	-98.9086	1
1800420	2015	47.9853	-98.9978	1
1800421	2015	47.9794	-98.9981	1
1800422	2015	47.9353	-99.0692	1
1800423	2015	47.9808	-99.0097	1
1800424	2015	47.9792	-99.0286	1
1800425	2015	47.9911	-98.8669	1
1800415	2015	47.9783	-99.0192	1
1800426	2015	47.9489	-99.0964	1
1800351	2015	47.9844	-98.8772	1
1800350	2015	47.9892	-98.8683	1
1800349	2015	47.9828	-98.8711	1
1800238	2015	47.9817	-99.0361	1
1800239	2015	48.0258	-98.8328	1
1800240	2015	47.9597	-99.0619	1
1800241	2015	47.9069	-98.7925	1
1800214	2015	47.9775	-98.9644	1
1800413	2015	47.9789	-99.0028	1
1800416	2015	47.9706	-99.0153	1
1800428	2015	47.95	-99.1128	1
1800414	2015	47.9836	-99.0164	1
1800242	2015	47.9825	-98.9803	1
1800237	2015	47.9839	-99	1
1800248	2015	47.9519	-99.0919	1
1800250	2015	47.9358	-99.0017	1
1800251	2015	47.9358	-99.1003	1
1800252	2015	47.9392	-98.7417	1
1800253	2015	47.9425	-98.74	1
1800254	2015	47.9417	-98.7397	1
1800245	2015	47.9208	-98.8183	1
1800255	2015	47.9194	-98.9531	1
1800257	2015	47.9775	-98.9994	1
1800260	2015	47.9978	-102.6111	1
1800263	2015	47.9258	-102.2286	1
1800249	2015	47.9253	-98.8458	1
1800265	2015	47.9714	-102.1325	1
1800236	2015	48.0064	-98.8506	1
1800234	2015	48.0067	-98.8214	1
1800212	2015	47.9817	-99.1828	1
1800213	2015	47.9933	-98.9272	1
1800256	2015	47.9778	-98.9981	1
1800244	2015	47.9253	-98.8197	1
1800243	2015	48.0114	-98.8436	1
1800215	2015	47.9775	-99.0008	1
1800410	2015	47.9731	-98.8464	1
1800217	2015	47.9772	-98.9972	1
1800333	2015	47.8542	-98.7103	1
1800221	2015	47.9772	-98.9967	1
1800235	2015	47.9694	-99.0233	1
1800222	2015	47.9339	-99.1244	1
1800224	2015	47.9756	-98.9978	1
1800225	2015	47.9836	-98.995	1
1800226	2015	47.9314	-98.7975	1
1800227	2015	47.9703	-99.0197	1
1800228	2015	47.97	-99.0231	1
1800229	2015	47.9747	-98.9319	1
1800220	2015	48.0858	-98.9544	1
1800230	2015	47.9836	-98.9075	1
1800232	2015	47.7356	-98.9947	1
1800233	2015	47.9853	-98.8922	1
1800223	2015	47.9806	-98.8678	1
1800266	2015	47.9781	-102.4519	0
1800267	2015	47.6622	-102.3808	1
1800268	2015	47.7458	-102.6822	1
1800323	2015	47.7692	-102.7561	1
1800216	2015	47.9186	-98.8158	1
1800126	2015	35.4619	-83.3706	1
1800231	2015	47.9836	-98.9017	1
1800219	2015	47.98	-99.0033	1
1800218	2015	47.8958	-99.135	1
1800328	2015	47.9169	-98.8156	1
1800334	2015	47.9817	-98.8553	1
1800335	2015	47.9308	-98.8725	1
1800336	2015	47.9419	-98.8886	1
1800322	2015	47.6639	-101.8439	1
1800337	2015	47.9889	-98.8658	1
1800339	2015	47.9786	-99.0281	1
1800340	2015	47.9103	-98.8486	1
1800331	2015	48.0206	-98.905	1
1800341	2015	48.0008	-98.86	1
1800343	2015	47.9828	-99.0478	1
1800344	2015	47.9583	-99.08	1
1800345	2015	47.83	-99.1167	1
1800346	2015	47.9758	-98.8789	1
1800347	2015	47.9775	-98.8683	1
1800348	2015	47.9492	-98.9094	1
1800338	2015	47.9669	-98.8922	1
1800314	2015	47.9739	-102.3411	1
1800312	2015	47.9881	-102.5958	1
1800342	2015	47.9556	-99.0872	1
1800330	2015	47.9786	-99.0303	1
1800329	2015	47.9894	-98.8664	1
1800332	2015	47.9781	-98.9975	1
1857787	2015	35.816633	-76.994416	1
1807045	2015	34.241467	-79.994812	0
1818247	2015	37.07	-94.64	1
1800275	2015	47.7356	-102.6742	1
1800276	2015	47.6758	-102.7194	1
1800277	2015	47.9767	-102.5947	1
1800278	2015	47.8717	-102.2772	1
1800279	2015	47.5175	-102.1208	0
1800282	2015	47.9997	-102.5222	1
1800283	2015	47.9997	-102.7292	1
1800284	2015	47.6494	-101.8408	1
1800285	2015	47.7306	-102.675	1
1814085	2015	31.329604	-100.441475	1
1800287	2015	47.9858	-102.5869	1
1800289	2015	47.9722	-102.5475	1
1800290	2015	47.725	-102.6978	1
1800292	2015	47.9819	-102.5814	1
1800294	2015	47.7247	-102.6775	1
1800297	2015	47.9428	-102.6514	1
1800299	2015	47.6933	-102.5161	0
1800307	2015	47.7281	-102.67	1
1800308	2015	47.9719	-102.5819	1
1800309	2015	47.9994	-102.5214	1
1800288	2015	47.9767	-102.5825	1
1797750	2015	47.08475	-95.84844	1
1800454	2015	47.8828	-98.7356	1
1799000	2015	47.8697	-94.9189	1
1797722	2015	33.943097	-116.83485	1
1797723	2015	33.924364	-116.793014	1
1797724	2015	32.9533	-116.8389	1
1797725	2015	33.57114	-116.17069	1
1797726	2015	33.5711	-116.1706	1
1797728	2015	34.061122	-118.585031	1
1797729	2015	34.065967	-118.807819	1
1797730	2015	34.07964	-118.59608	1
1798998	2015	47.875	-95.0386	1
1800972	2015	36.64294	-106.92403	0
1797731	2015	34.14419	-118.87339	1
1797741	2015	34.12992	-118.89133	1
1797743	2015	34.08364	-118.79594	1
1797744	2015	34.03442	-118.52844	1
1797745	2015	36.02547	-118.80219	1
1797746	2015	36.04919	-118.698	1
1797747	2015	36.06035	-118.705944	1
1797748	2015	36.085236	-118.733817	0
1797749	2015	36.033747	-118.768417	1
1797720	2015	33.951203	-116.8488	1
1797734	2015	34.1217	-118.7497	1
1797801	2015	37.85137	-119.4185	0
1797751	2015	47.08342	-95.84908	1
1797752	2015	47.03561	-95.72847	1
1797715	2015	33.933781	-116.818767	1
1797688	2015	41.7044	-124.1458	1
1797689	2015	41.7044	-124.1456	1
1797690	2015	41.7044	-124.1461	1
1797691	2015	41.7047	-124.1458	1
1797692	2015	41.7044	-124.1461	1
1797693	2015	41.7044	-124.1461	1
1797694	2015	41.5958	-124.1147	1
1797695	2015	41.5958	-124.1147	1
1797719	2015	33.952078	-116.835406	1
1797696	2015	41.7044	-124.1461	1
1797718	2015	33.947317	-116.835017	1
1797698	2015	41.7044	-124.1461	1
1797700	2015	41.2831	-124.0797	1
1797701	2015	41.7261	-124.1522	1
1797702	2015	41.7261	-124.1522	1
1797703	2015	41.2831	-124.0914	1
1797704	2015	41.4428	-124.0172	0
1797705	2015	41.13355	-123.883397	1
1797706	2015	33.942767	-116.846706	1
1797697	2015	41.7044	-124.1461	1
1797709	2015	33.933781	-116.818767	1
1797710	2015	33.933781	-116.818767	1
1797713	2015	33.933781	-116.818767	1
1797687	2015	41.7044	-124.1461	1
1797753	2015	47.14675	-95.55103	1
1797755	2015	47.09317	-95.85494	1
1797783	2015	37.78032	-119.78102	0
1797784	2015	37.78835	-119.75668	0
1797785	2015	37.89953	-119.64713	0
1797786	2015	37.62103	-119.56933	0
1797787	2015	37.6828	-119.49427	0
1797788	2015	37.71158	-119.60447	1
1797699	2015	41.7261	-124.1522	1
1797789	2015	37.77183	-119.41918	0
1797791	2015	37.52812	-119.62788	0
1797792	2015	37.80782	-119.85963	0
1797782	2015	37.76613	-119.80435	0
1797793	2015	37.82673	-119.58552	0
1797795	2015	37.84938	-119.69577	0
1797796	2015	37.64202	-119.60332	0
1797797	2015	37.69143	-119.65085	0
1797798	2015	37.69947	-119.65647	0
1797799	2015	37.7873	-119.79657	0
1797790	2015	37.88065	-119.45183	0
1797721	2015	33.949453	-116.824472	1
1797800	2015	37.83642	-119.76352	0
1797802	2015	37.7023	-119.66308	0
1797674	2015	41.7261	-124.1522	1
1797754	2015	47.0206	-95.5439	1
1797781	2015	37.84292	-119.61922	0
1797779	2015	37.68282	-119.62055	0
1797756	2015	46.97958	-95.40633	1
1797757	2015	46.98217	-95.41647	1
1797758	2015	47.09497	-95.84936	1
1797759	2015	47.31864	-95.59561	1
1797760	2015	47.312	-95.5975	1
1797761	2015	47.32203	-95.95067	1
1797794	2015	37.7311	-119.42	0
1797762	2015	35.98342	-118.80025	1
1797764	2015	36.02478	-118.80233	1
1797765	2015	36.01906	-118.796	1
1797780	2015	37.78673	-119.65305	0
1797767	2015	36.02233	-118.80072	1
1797769	2015	36.02606	-118.79628	1
1797770	2015	36.050761	-118.669369	0
1797771	2015	36.02692	-118.80778	1
1797772	2015	36.01228	-118.75553	0
1797622	2015	37.83	-119.49168	1
1797763	2015	36.01672	-118.76686	1
1797804	2015	37.9576	-119.66148	0
1797773	2015	36.04475	-118.74222	1
1797774	2015	37.5856	-119.68745	0
1797778	2015	37.82822	-119.68648	0
1797768	2015	36.032117	-118.780292	1
1797805	2015	37.75392	-119.67953	0
1797686	2015	41.7044	-124.1461	1
1797598	2015	40.6956	-122.9289	1
1797599	2015	39.9711	-120.0164	1
1797607	2015	40.87903	-120.97606	0
1797608	2015	40.7164	-122.6972	0
1797776	2015	37.81603	-119.5736	0
1797610	2015	40.0736	-119.9964	0
1797612	2015	40.9158	-120.3797	0
1797613	2015	36.02614	-118.79881	1
1797615	2015	37.78212	-119.84327	0
1797616	2015	37.73947	-119.57273	1
1797597	2015	41.1608	-120.0756	0
1797617	2015	37.72518	-119.76797	0
1797619	2015	37.67827	-119.79142	1
1797620	2015	37.67297	-119.79457	1
1797621	2015	37.8797	-119.36355	0
1797611	2015	40.913567	-120.469467	0
1797775	2015	37.77582	-119.5864	0
1797803	2015	38.04572	-119.61042	0
1797736	2015	34.15439	-118.9495	1
1797623	2015	37.76297	-119.62938	0
1797588	2015	40.975736	-120.0361	0
1797629	2015	37.63882	-119.69328	1
1797618	2015	37.74825	-119.57767	1
1797630	2015	37.75748	-119.38968	1
1797594	2015	40.105883	-124.07205	0
1797592	2015	41.0739	-120.7303	0
1797564	2015	41.3175	-123.775	1
1797565	2015	41.5322	-124.0108	1
1797566	2015	41.1883	-123.9906	1
1797567	2015	41.5322	-124.0108	1
1797628	2015	37.92383	-119.46455	0
1797569	2015	41.2711	-123.8575	1
1797573	2015	41.2006	-123.7161	1
1797574	2015	41.5322	-124.0108	1
1797575	2015	41.1914	-123.7147	1
1797576	2015	41.1994	-123.7061	1
1797593	2015	41.70728	-119.90618	0
1797578	2015	41.23	-123.7786	1
1797580	2015	41.1975	-123.7183	1
1797581	2015	41.860906	-120.1521	1
1797624	2015	37.79952	-119.675	0
1797571	2015	41.5208	-123.8575	1
1797626	2015	37.84195	-119.63105	0
1797582	2015	40.440381	-120.658178	1
1797583	2015	40.7489	-120.5883	0
1797589	2015	40.9636	-120.1142	1
1797590	2015	41.73895	-119.88877	0
1797591	2015	41.73128	-119.91038	0
1797579	2015	41.2244	-123.7786	1
1797685	2015	41.7328	-124.1539	1
1797631	2015	41.44397	-119.89181	0
1797633	2015	40.6994	-120.1581	0
1797662	2015	39.8186	-123.2758	1
1797586	2015	39.698617	-123.586667	0
1797663	2015	39.7933	-123.2728	1
1797665	2015	39.7939	-123.2706	1
1797666	2015	39.8003	-123.2575	1
1797667	2015	39.8053	-123.2025	1
1797668	2015	39.7969	-123.2664	1
1797669	2015	39.8078	-123.2625	1
1797670	2015	39.7917	-123.2747	1
1797671	2015	39.8186	-123.2744	1
1797661	2015	39.7992	-123.2558	1
1797672	2015	39.8025	-123.2017	1
1797664	2015	39.8303	-123.2758	1
1797584	2015	41.1544	-120.4858	0
1797625	2015	37.74497	-119.80548	0
1797321	2015	41.0858	-123.695	1
1797675	2015	41.7256	-124.1514	1
1797677	2015	41.7261	-124.1522	1
1797679	2015	41.7261	-124.1522	1
1797680	2015	41.5958	-124.1147	1
1797681	2015	41.5944	-124.1136	1
1797682	2015	41.2986	-124.0922	1
1797683	2015	41.7261	-124.1522	1
1797673	2015	39.7972	-123.2667	1
1797632	2015	40.6622	-120.2036	0
1797660	2015	39.793808	-123.245814	1
1797658	2015	39.793808	-123.245814	1
1797678	2015	41.7258	-124.1525	1
1797634	2015	40.46	-120.4153	0
1797636	2015	41.2164	-120.6306	0
1797637	2015	40.958614	-120.02235	0
1797639	2015	40.7075	-120.3536	0
1797640	2015	41.8697	-119.8669	0
1797641	2015	40.7036	-120.3458	0
1797643	2015	41.0861	-120.8017	0
1797644	2015	40.9578	-120.1483	0
1797645	2015	40.755	-120.29	0
1797659	2015	39.793808	-123.245814	1
1797635	2015	40.9136	-120.0214	0
1797646	2015	40.8681	-120.0819	0
1797648	2015	40.8558	-121.105	0
1797649	2015	40.9961	-120.2158	0
1797651	2015	40.8864	-120.0778	0
1797652	2015	33.933781	-116.818767	1
1797653	2015	36.4931	-121.1486	1
1797654	2015	37.9053	-122.7092	1
1797655	2015	38.1475	-122.92	1
1797656	2015	39.793808	-123.245814	1
1797657	2015	39.793808	-123.245814	1
1797647	2015	40.0647	-120.1558	0
1797806	2015	37.75462	-119.6791	0
1797650	2015	41.9661	-119.9756	0
1797809	2015	37.67828	-119.65527	0
1797952	2015	39.8461	-108.4269	0
1797953	2015	39.9414	-108.2697	0
1797954	2015	39.9492	-108.3	0
1797955	2015	40.64661	-108.15622	0
1797956	2015	40.0947	-108.6361	0
1797957	2015	40.40031	-108.52283	0
1797958	2015	40.2581	-108.1714	0
1797959	2015	40.1419	-108.2336	0
1797960	2015	40.1422	-108.2322	0
1797810	2015	37.7455	-119.59307	1
1797961	2015	40.5708	-108.1069	0
1798017	2015	39.17567	-108.51533	1
1798018	2015	39.4339	-107.5678	0
1797964	2015	40.1931	-108.2928	0
1797966	2015	40.6006	-108.7792	0
1797967	2015	40.5872	-108.785	0
1797968	2015	40.6969	-108.665	0
1797970	2015	40.425	-108.9319	0
1797972	2015	40.50767	-108.93014	0
1797973	2015	40.642869	-108.953608	0
1797974	2015	40.48558	-108.9653	0
1797975	2015	40.529839	-109.136419	0
1797963	2015	40.1861	-108.3183	0
1797965	2015	40.1875	-108.2906	0
1797977	2015	40.4775	-108.6714	0
1797948	2015	39.7569	-109.0178	0
1797925	2015	40.1211	-108.7553	0
1797926	2015	40.1178	-108.5769	0
1797928	2015	40.54815	-108.253683	1
1797929	2015	40.37097	-108.86725	0
1797930	2015	40.1736	-108.8658	0
1797931	2015	39.9206	-108.8197	0
1797932	2015	39.8681	-108.9536	0
1797933	2015	40.1472	-108.6006	0
1797950	2015	39.9217	-108.8711	0
1797934	2015	39.7511	-108.4053	0
1797935	2015	39.8128	-108.3603	0
1797949	2015	40.1456	-108.4714	0
1797938	2015	40.1225	-108.2214	0
1797939	2015	40.6642	-107.82147	0
1797940	2015	40.0478	-108.3708	0
1797941	2015	40.0717	-108.6053	0
1797942	2015	40.4192	-107.9653	0
1797943	2015	40.0978	-108.1333	0
1797944	2015	40.2822	-108.99644	0
1797945	2015	39.9692	-108.4181	0
1797946	2015	40.37811	-108.64328	0
1797936	2015	39.7644	-108.4019	0
1797947	2015	40.0914	-108.1369	0
1797924	2015	39.9575	-108.4894	0
1797978	2015	40.6847	-108.9439	0
1797981	2015	39.6225	-106.9069	1
1798010	2015	39.1308	-108.7733	1
1798012	2015	39.1703	-108.5733	1
1798013	2015	38.8725	-108.490097	1
1798014	2015	39.7197	-106.6792	0
1798015	2015	39.6597	-106.8169	0
1798016	2015	39.63	-106.9164	0
1797937	2015	40.3417	-108.5967	0
1797951	2015	39.8378	-108.2864	0
1797777	2015	37.91543	-119.39633	0
1798019	2015	38.6678	-108.9742	0
1797849	2015	40.21	-108.42	0
1798021	2015	39.3911	-108.3272	0
1798023	2015	38.9489	-108.4128	1
1798024	2015	39.67	-107.0003	0
1798025	2015	39.6889	-106.9717	1
1798026	2015	39.20192	-108.9901	1
1798028	2015	39.6825	-106.89	0
1798029	2015	39.2622	-108.7636	1
1798030	2015	39.6008	-107.1153	0
1798031	2015	39.6083	-107.1261	0
1798009	2015	39.5436	-107.2997	1
1798032	2015	38.5192	-108.8072	0
1798022	2015	39.6503	-106.9733	1
1797980	2015	39.19653	-108.52538	0
1798008	2015	39.63847	-108.78463	0
1798006	2015	39.6456	-107.7331	0
1797982	2015	39.6353	-107.1158	0
1797983	2015	39.6219	-106.9069	1
1797984	2015	39.373	-108.457	0
1797985	2015	39.3684	-108.42977	0
1797986	2015	39.66	-106.8108	1
1798033	2015	39.6394	-106.8733	0
1797988	2015	39.5675	-107.8247	1
1797989	2015	39.153	-108.9863	1
1797990	2015	38.61502	-109.01538	0
1797992	2015	39.368	-108.46807	0
1798007	2015	39.5961	-108.8592	0
1797993	2015	39.5835	-108.889	0
1797995	2015	39.6231	-106.9067	1
1797996	2015	39.6219	-106.9047	1
1797997	2015	39.1597	-109.03505	1
1797998	2015	39.055433	-106.9049	1
1797999	2015	39.7375	-106.7114	1
1798000	2015	39.6511	-106.9219	1
1797991	2015	39.37	-108.2412	0
1798001	2015	39.6515	-107.064003	1
1798004	2015	38.92752	-108.91248	0
1798005	2015	38.69022	-108.94367	0
1797994	2015	39.4543	-108.7322	0
1797923	2015	40.0958	-108.1292	0
1797922	2015	40.0839	-108.4019	0
1797921	2015	40.0625	-108.6567	0
1797844	2015	40.5372	-108.20794	0
1797845	2015	40.3497	-108.53097	0
1797846	2015	39.7272	-108.8053	0
1798003	2015	39.4733	-108.1186	0
1797847	2015	39.7378	-108.32	0
1797676	2015	41.7994	-124.0792	1
1798020	2015	39.0208	-108.6053	1
1797850	2015	40.2289	-108.3922	0
1797852	2015	39.8642	-108.2264	0
1797853	2015	39.9811	-108.8444	0
1797843	2015	40.1725	-108.9603	0
1797854	2015	40.525	-107.99503	0
1797856	2015	40.5742	-108.0719	0
1797857	2015	39.7572	-108.7606	0
1797858	2015	40.2389	-108.2108	0
1797859	2015	40.0125	-108.3392	0
1797860	2015	40.015	-108.3331	0
1797851	2015	39.8747	-109.0161	0
1797861	2015	40.5833	-108.0758	0
1797863	2015	40.5258	-108.1178	0
1797864	2015	40.2253	-108.2581	0
1797865	2015	40.1717	-108.4336	0
1797855	2015	39.8189	-108.2089	0
1797866	2015	40.3664	-108.5053	0
1797842	2015	40.52472	-108.52447	0
1797839	2015	40.53792	-107.91461	0
1797811	2015	37.63115	-119.68565	1
1797812	2015	37.7383	-119.57542	0
1797862	2015	40.87406	-107.68872	0
1797813	2015	37.76478	-119.60072	1
1797814	2015	37.87517	-119.3891	1
1797815	2015	37.76818	-119.57735	0
1797819	2015	37.70687	-119.63982	0
1797820	2015	37.66058	-119.7315	0
1797821	2015	37.5159	-119.66183	0
1797822	2015	37.79165	-119.53984	1
1797841	2015	39.9628	-108.5331	0
1797823	2015	37.671	-119.54533	0
1797825	2015	38.424703	-105.569197	1
1797826	2015	38.56053	-106.12406	1
1797830	2015	38.4013	-105.2935	1
1797818	2015	37.83025	-119.57448	0
1797831	2015	38.5061	-105.952003	1
1797833	2015	38.383708	-105.332697	0
1797834	2015	38.45603	-105.53311	0
1797835	2015	38.469789	-105.452625	0
1797836	2015	38.5069	-105.0317	1
1797837	2015	38.2884	-105.3611	0
1797824	2015	39.174197	-106.366897	1
1797867	2015	39.8481	-108.2281	0
1797868	2015	40.7658	-108.0197	0
1797869	2015	40.5661	-108.0589	0
1797832	2015	37.8136	-105.058503	0
1797848	2015	40.0978	-108.6508	0
1797962	2015	40.1422	-108.2297	0
1797898	2015	40.34778	-108.29364	0
1797900	2015	40.1511	-108.5233	0
1797904	2015	40.9678	-106.4875	1
1797906	2015	39.8919	-108.2311	0
1797907	2015	40.2567	-108.9669	0
1797908	2015	39.9703	-108.2247	0
1797897	2015	39.99406	-106.2506	1
1797909	2015	40.0403	-108.2989	0
1797911	2015	40.1128	-108.1325	0
1797912	2015	40.0456	-108.2739	0
1797913	2015	40.135	-108.1428	0
1797903	2015	40.54544	-107.407	1
1797914	2015	40.0406	-108.4039	0
1797916	2015	40.1944	-108.2956	0
1797917	2015	40.15214	-108.56658	0
